timestamp_iso	tag	bench_label	ns	snapshotter	mem_total_kb	mem_avail_kb	mem_free_kb	mem_cached_kb	mem_slab_kb	mem_buffers_kb	mem_shmem_kb	mem_anonpages_kb	mem_sreclaimable_kb	mem_kernelstack_kb	mem_pagetables_kb	containerd_main_rss_kb	shim_urunc_rss_sum_kb	qemu_rss_sum_kb	containerd_main_pss_kb	shim_urunc_pss_sum_kb	qemu_pss_sum_kb	cgv2_containerd_current_bytes	cgv2_shim_current_bytes_sum	cgv2_qemu_current_bytes_sum	cgv2_runtime_current_bytes_sum	cgv2_runtime_anon_bytes_sum	cgv2_runtime_file_bytes_sum	cgv2_runtime_slab_bytes_sum	cgv2_runtime_shmem_bytes_sum	system_pss_all_kb	snapshotter_root_bytes	run_containerd_bytes	thin_pool_id	thin_data_pct	thin_meta_pct	thin_data_used_bytes	thin_meta_used_bytes	thin_metrics_source	thin_data_used_blocks	thin_data_total_blocks	thin_meta_used_blocks	thin_meta_total_blocks
snapshot_count	running_containers	container_start_sec	batch_elapsed_sec	resource_granularity_note																																						
106	90	1.109798		v2																																						
2026-04-16T23:59:08+00:00	after_start_100_of_200	seq200_view	default	devmapper	262726528	239861324	166504352	68069244	6637720	2983412	18440	14483048	4193040	138032	156068	77616	1119012	10335976	131522	442884	9231828										118112911360	1260515521	dm:containerd-pool	0.1985	0.1801	213188608	19333120	dmsetup	3253	1638400	4720	2621440
116	100	1.046555		v2																																						
2026-04-16T23:59:23+00:00	after_start_110_of_200	seq200_view	default	devmapper	262726528	238771884	165346844	68083788	6662664	3036580	19092	15583028	4193628	146400	163356	77616	1231988	11374060	134499	485031	10155334										118112911360	1386602356	dm:containerd-pool	0.2083	0.1812	223674368	19456000	dmsetup	3413	1638400	4750	2621440
126	110	1.168264		v2																																						
2026-04-16T23:59:38+00:00	after_start_120_of_200	seq200_view	default	devmapper	262726528	237608056	164111336	68102588	6686508	3089880	19720	16695188	4194300	155088	171328	82224	1344988	12409964	143959	526719	11076796										118112911360	1512695691	dm:containerd-pool	0.2186	0.1824	234684416	19587072	dmsetup	3581	1638400	4782	2621440
136	120	1.198087		v2																																						
2026-04-16T23:59:53+00:00	after_start_130_of_200	seq200_view	default	devmapper	262726528	236540532	162975944	68117396	6712252	3143044	20360	17792384	4194772	163584	177832	85176	1456340	13433892	146203	569108	11997982										118112911360	1638795526	dm:containerd-pool	0.2285	0.1836	245366784	19709952	dmsetup	3744	1638400	4812	2621440
146	130	1.166521		v2																																						
2026-04-17T00:00:08+00:00	after_start_140_of_200	seq200_view	default	devmapper	262726528	235342952	161704652	68137520	6735552	3196332	21012	18896612	4195412	170592	185168	89784	1569304	14466500	151138	611614	12919872										118112911360	1764901861	dm:containerd-pool	0.2387	0.1847	256311296	19832832	dmsetup	3911	1638400	4842	2621440
